round_id,label,tool,region,chrom,start,end,center,window_bp,score_100,computed_advanced_score,combined_final,rank,gap_to_leader,runtime_seconds,variant_count,weighted_f1_truth,core_points,completeness_points,fp_points,quality_points,overcall_penalty,raw_score_before_overcall,f1_snp,f1_indel,precision_snp,precision_indel,recall_snp,recall_indel,fp_per_target,region_fp_total,titv_query_snp,titv_truth_snp,hethom_query_snp,hethom_truth_snp,hethom_query_indel,hethom_truth_indel,advanced_score,avg_recall,cfg_active_probability_threshold,cfg_adaptive_pruning_initial_error_rate,cfg_adjust_MQ,cfg_assembly_region_padding,cfg_base_quality_score_threshold,cfg_cnn_homref_call_min_gq,cfg_contamination_fraction_to_filter,cfg_count_orphans,cfg_del_bias,cfg_delta_BQ,cfg_dont_use_soft_clipped_bases,cfg_emit_ref_confidence,cfg_ext_prob,cfg_full_BAQ,cfg_gap_frac,cfg_heterozygosity,cfg_indel_bias,cfg_indel_heterozygosity,cfg_keep_duplicates,cfg_max_BQ,cfg_max_alternate_alleles,cfg_max_assembly_region_size,cfg_max_depth,cfg_max_idepth,cfg_max_num_haplotypes_in_population,cfg_max_reads_per_alignment_start,cfg_max_reads_per_partition,cfg_min_BQ,cfg_min_MQ,cfg_min_assembly_region_size,cfg_min_base_quality,cfg_min_base_quality_score,cfg_min_dangling_branch_length,cfg_min_ireads,cfg_min_mapping_quality,cfg_min_mapping_quality_score,cfg_min_pruning,cfg_model_type,cfg_multi_allelic_qual_filter,cfg_multiallelic_caller,cfg_no_BAQ,cfg_normalize_reads,cfg_open_prob,cfg_pair_hmm_gap_continuation_penalty,cfg_pcr_indel_model,cfg_phase_reads,cfg_phred_scaled_global_read_mismapping_rate,cfg_ploidy,cfg_prior,cfg_pruning_lod_threshold,cfg_pval_threshold,cfg_qual_filter,cfg_realign_reads,cfg_recover_all_dangling_branches,cfg_redo_BAQ,cfg_sample_ploidy,cfg_score_vs_ref,cfg_sort_by_haplotypes,cfg_standard_min_confidence_threshold_for_calling,cfg_tandem_qual,cfg_use_multiallelic_model,cfg_variants_only,cfg_vsc_min_count_indels,cfg_vsc_min_count_snps,cfg_vsc_min_fraction_indels,cfg_vsc_min_fraction_snps,completeness_component,core_component,coverage,fn_indel,fn_snp,fp_component,fp_indel,fp_rate,fp_snp,frac_na_indel,frac_na_snp,het_hom_ratio,hethom_component,quality_component,query_total_indel,query_total_snp,region_fp_indel,region_fp_snp,size_ratio,snp_fp_per_target,target_fp,ti_tv_ratio,titv_component,tp_indel,tp_snp,truth_total_indel,truth_total_snp
2026-07-01T09:28:00+00:00,newgatk,bcftools,chr21:13707702-18707702,chr21,13707702,18707702,16207702.0,5000000,61.79,61.79146117464263,0.6179146117464263,62,-34.7,18.52699089050293,7271.0,0.85,36.762099922755496,14.71167480468,4.760523142082316,5.557163305124807,0.0,61.79146117464263,0.875,0.6,0.875,0.9,0.875,0.45,3.581818181818182,788.0,1.8627284317892052,1.9126576366184027,1.1680077244930802,1.1645262061784103,0.2018140589569161,0.7186440677966102,61.79146117464263,0.6625,,,50,,,,,False,1,30,,,20,False,0.001,,1,,,70,,,200,200,,,,15,15,,,,,15,,,,,,True,False,,20,,,,,GRCh38,0.0011,,0.5,,,,False,,0,,,500,,True,,,,,0.980778320312,0.6127016653792583,1.0,11.0,25.0,0.3173682094721544,1.0,0.12380952380952381,25.0,0.0,0.0,1.1680077244930802,0.5044724548646847,0.5557163305124807,10.0,200.0,80.0,708.0,0.9545454545454546,3.54,0.004545454545454545,1.8627284317892052,0.6069602061602767,9.0,175.0,20.0,200.0
2026-06-24T04:40:00+00:00,gatk,gatk,chr21:13766061-18766061,chr21,13766061,18766061,16266061.0,5000000,66.63,66.6306599926611,0.6663065999266109,194,-30.2,160.0051989555359,9514.0,0.8658508158508158,38.02417093857292,14.993048554680001,7.166722772016677,6.446717727391508,0.0,66.6306599926611,0.855,0.9743589743589743,0.855,1.0,0.855,0.95,4.204545454545454,925.0,1.8604898828541,1.8956228956228955,1.6567754698318498,1.6290760869565217,1.3522906793048972,1.1903807615230462,66.6306599926611,0.9025,0.0004,0.0015,,120,18,,0,,,,True,NONE,,,,0.001,,0.000144,,,6,300,,,256,50,,,,50,,30,3,,,40,2,,,,,,,8,NONE,,45,,,2.302585,,,,True,,2,,,20,,,,,,,,0.999536570312,0.6337361823095486,1.0,1.0,29.0,0.47778151813444514,0.0,0.1324200913242009,29.0,0.0,0.0,1.6567754698318498,0.5855921577943349,0.6446717727391509,19.0,200.0,406.0,519.0,0.9954545454545455,2.595,0.004545454545454545,1.8604898828541,0.703751387683967,19.0,171.0,20.0,200.0
2026-07-02T02:16:00+00:00,gatk,gatk,chr21:13773925-18773925,chr21,13773925,18773925,16273925.0,5000000,94.63,94.63212676276751,0.9463212676276751,24,-3.5,81.83232092857361,10383.0,0.997721576668945,57.13603002952231,14.999999882805,14.666722772012134,7.82937407842807,0.0,94.63212676276751,0.9974937343358395,1.0,1.0,1.0,0.995,1.0,5.713636363636364,1257.0,1.8208661417322836,1.8509103400893163,1.4828183655789777,1.5407225964482547,1.196078431372549,1.1916666666666667,94.63212676276751,0.9975,0.002,0.002,,100,20,,0.18,,,,False,NONE,,,,0.005,,0.0004,,,12,350,,,256,32,,,,20,,6,4,,,7,2,,,,,,,7,NONE,,35,,,3.536,,,,False,,2,,,27,,,,,,,,0.999999992187,0.9522671671587052,1.0,0.0,1.0,0.9777815181341423,0.0,0.0,0.0,0.0,0.0,1.4828183655789777,0.8253839521374703,0.782937407842807,20.0,199.0,724.0,533.0,0.9954545454545455,2.665,0.004545454545454545,1.8208661417322836,0.7404908635481436,20.0,199.0,20.0,200.0
2026-07-02T02:16:00+00:00,newgatk,gatk,chr21:13773925-18773925,chr21,13773925,18773925,16273925.0,5000000,93.61,93.61106333310636,0.9361106333310636,30,-4.5,616.0366458892822,10390.0,0.997721576668945,57.13603002952231,14.999999882805,14.666722772012134,6.808310648766924,0.0,93.61106333310636,0.9974937343358395,1.0,1.0,1.0,0.995,1.0,5.75,1265.0,1.815142576204523,1.8509103400893163,1.4813637676971974,1.5407225964482547,1.2559300873907615,1.1916666666666667,93.61106333310636,0.9975,0.002,0.002,,150,15,,0.18,,,,False,NONE,,,,0.005,,0.0004,,,15,450,,,388,40,,,,20,,6,1,,,7,1,,,,,,,7,NONE,,35,,,3.036,,,,True,,2,,,30,,,,,,,,0.999999992187,0.9522671671587052,1.0,0.0,1.0,0.9777815181341423,0.0,0.0,0.0,0.0,0.0,1.4813637676971974,0.6623636644184301,0.6808310648766924,20.0,199.0,738.0,527.0,0.9954545454545455,2.635,0.004545454545454545,1.815142576204523,0.6992984653349549,20.0,199.0,20.0,200.0
2026-07-01T01:04:00+00:00,gatk,gatk,chr21:13870902-18870902,chr21,13870902,18870902,16370902.0,5000000,78.57,78.57349681431735,0.7857349681431737,56,-19.1,113.92475700378418,8981.0,0.9745463916318188,50.42748778400088,14.99068277343,6.8972542548964615,6.25807200199001,0.0,78.57349681431735,0.9899497487437187,0.8205128205128205,0.9949494949494949,0.8421052631578947,0.985,0.8,6.536363636363636,1438.0,1.8603832616347282,1.9038950042337002,1.376990575235619,1.6010618126659082,1.16005291005291,1.157684630738523,78.57349681431735,0.8925000000000001,0.002,0.0019,,148,15,,0.3,,,,False,NONE,,,,0.0049,,0.0003,,,8,500,,,366,45,,,,30,,5,2,,,20,2,,,,,,,8,NONE,,40,,,4,,,,True,,2,,,27.7,,,,,,,,0.999378851562,0.840458129733348,1.0,4.0,3.0,0.4598169503264308,3.0,0.018433179723502304,1.0,0.0,0.0,1.376990575235619,0.6044257345517623,0.625807200199001,19.0,198.0,560.0,878.0,0.9863636363636363,4.39,0.004545454545454545,1.8603832616347282,0.6471886658462398,16.0,197.0,20.0,200.0
2026-07-01T01:04:00+00:00,newgatk,bcftools,chr21:13870902-18870902,chr21,13870902,18870902,16370902.0,5000000,67.57,67.57295557630263,0.6757295557630263,61,-30.1,86.14982771873474,10739.0,0.9040433250959568,41.413875345985765,14.986213007804999,6.8482554070936885,4.3246118154181925,0.0,67.57295557630263,0.9072681704260652,0.8717948717948718,0.9095477386934674,0.8947368421052632,0.905,0.85,6.5590909090909095,1443.0,1.8416945373467113,1.9038950042337002,1.6737762237762237,1.6010618126659082,1.6395173453996983,1.157684630738523,67.57295557630263,0.8775,,,,,,20.0,,,,,,,,,,,,,False,,,,,,,,1500,,,,10,,,,5,,,WGS,0.4,,,False,,,,False,,,,,,0.1,True,,,,,False,,,False,,2,2,0.12,0.12,0.999080867187,0.6902312557664294,1.0,3.0,19.0,0.4565503604729126,2.0,0.09174311926605505,18.0,0.0,0.0,1.6737762237762237,0.3280552457607487,0.43246118154181923,19.0,199.0,599.0,844.0,0.990909090909091,4.22,0.004545454545454545,1.8416945373467113,0.5368671173228898,17.0,181.0,20.0,200.0
2026-07-04T02:16:00+00:00,gatk,gatk,chr21:13919563-18919563,chr21,13919563,18919563,16419563.0,5000000,93.95,93.95371177102587,0.9395371177102586,30,-4.5,76.93392252922058,10536.0,0.997721576668945,57.13603002952231,14.999999882805,14.666722772012134,7.150959086686434,0.0,93.95371177102587,0.9974937343358395,1.0,1.0,1.0,0.995,1.0,5.831818181818182,1283.0,1.8708718626155878,1.8993358965396714,1.4815872109620325,1.4954873646209386,1.2742927429274293,1.1526104417670682,93.95371177102587,0.9975,0.002,0.002,,80,16,,0.16,,,,False,NONE,,,,0.005,,0.0004,,,12,300,,,224,28,,,,19,,6,2,,,7,2,,,,,,,7,NONE,,35,,,3.536,,,,False,,2,,,27,,,,,,,,0.999999992187,0.9522671671587052,1.0,0.0,1.0,0.9777815181341423,0.0,0.0,0.0,0.0,0.0,1.4815872109620325,0.677907044355736,0.7150959086686435,20.0,199.0,754.0,529.0,0.9954545454545455,2.645,0.004545454545454545,1.8708718626155878,0.7522847729815509,20.0,199.0,20.0,200.0
2026-07-04T02:16:00+00:00,newgatk,gatk,chr21:13919563-18919563,chr21,13919563,18919563,16419563.0,5000000,83.51,83.50959948279348,0.8350959948279347,184,-15.0,69.1790144443512,10553.0,0.9863636363636363,52.99350950254629,14.999797499992502,8.515014624274595,7.001277855980094,0.0,83.50959948279348,0.99,0.9500000000000001,0.99,0.95,0.99,0.95,5.804545454545455,1277.0,1.8747122657020716,1.8993358965396714,1.502719725164615,1.4954873646209386,1.3413705583756346,1.1526104417670682,83.50959948279348,0.97,0.0021,0.0019,,80,12,,0.1,,,,False,NONE,,,,0.004,,0.0003,,,8,300,,,224,28,,,,30,,16,2,,,24,2,,,,,,,9,NONE,,40,,,3,,,,False,,2,,,25,,,,,,,,0.9999864999995001,0.8832251583757714,1.0,1.0,2.0,0.5676676416183064,1.0,0.013636363636363636,2.0,0.0,0.0,1.502719725164615,0.6185180992114767,0.7001277855980094,20.0,200.0,744.0,533.0,1.0,2.665,0.004545454545454545,1.8747122657020716,0.781737471984542,19.0,198.0,20.0,200.0
2026-07-01T20:16:00+00:00,gatk,gatk,chr21:14013972-19013972,chr21,14013972,19013972,16513972.0,5000000,90.04,90.03849113441439,0.9003849113441438,34,-6.1,159.71588158607483,7737.0,0.9954545454545455,55.95480082522056,14.999999882805,15.0,4.083690426388835,0.0,90.03849113441439,0.995,1.0,0.995,1.0,0.995,1.0,4.340909090909091,955.0,1.9029261495587553,1.950920245398773,1.055921052631579,1.331469052945563,0.7635705669481303,0.9798165137614679,90.03849113441439,0.9975,0.002,0.002,,120,16,,0.3,,,,False,NONE,,,,0.005,,0.0003,,,8,400,,,288,36,,,,30,,5,2,,,20,2,,,,,,,8,NONE,,40,,,4,,,,True,,2,,,28.0,,,,,,,,0.999999992187,0.9325800137536759,1.0,0.0,1.0,1.0,0.0,0.004545454545454545,1.0,0.0,0.0,1.055921052631579,0.19791815843169755,0.4083690426388835,20.0,200.0,427.0,528.0,1.0,2.64,0.004545454545454545,1.9029261495587553,0.6188199268460695,20.0,199.0,20.0,200.0
2026-07-01T20:16:00+00:00,newgatk,gatk,chr21:14013972-19013972,chr21,14013972,19013972,16513972.0,5000000,90.04,90.03849113441439,0.9003849113441438,33,-6.1,173.674076795578,7737.0,0.9954545454545455,55.95480082522056,14.999999882805,15.0,4.083690426388835,0.0,90.03849113441439,0.995,1.0,0.995,1.0,0.995,1.0,4.340909090909091,955.0,1.9029261495587553,1.950920245398773,1.055921052631579,1.331469052945563,0.7635705669481303,0.9798165137614679,90.03849113441439,0.9975,0.002,0.002,,120,16,,0.3,,,,False,NONE,,,,0.005,,0.0003,,,8,400,,,288,36,,,,30,,5,2,,,20,2,,,,,,,8,NONE,,40,,,4,,,,True,,2,,,28.4,,,,,,,,0.999999992187,0.9325800137536759,1.0,0.0,1.0,1.0,0.0,0.004545454545454545,1.0,0.0,0.0,1.055921052631579,0.19791815843169755,0.4083690426388835,20.0,200.0,427.0,528.0,1.0,2.64,0.004545454545454545,1.9029261495587553,0.6188199268460695,20.0,199.0,20.0,200.0
2026-07-02T22:40:00+00:00,newgatk,gatk,chr21:14158504-19158504,chr21,14158504,19158504,16658504.0,5000000,82.44,82.43822969640264,0.8243822969640265,57,-16.0,61.620790243148804,8099.0,0.9840050377833753,52.41172852489787,14.9996784374925,9.227792166054346,5.799030567957926,0.0,82.43822969640264,0.9874055415617129,0.9500000000000001,0.9949238578680203,0.95,0.98,0.95,3.8363636363636364,844.0,1.880890052356021,1.926138876603273,1.0189602446483181,1.1889477167438782,0.7071759259259259,0.7553017944535073,82.43822969640264,0.965,0.002,0.002,,80,31,,0.3,,,,False,NONE,,,,0.005,,0.0003,,,8,300,,,224,28,,,,30,,5,2,,,20,2,,,,,,,8,NONE,,40,,,4,,,,False,,2,,,31.0,,,,,,,,0.9999785624995,0.8735288087482977,1.0,1.0,4.0,0.6151861444036231,1.0,0.009216589861751152,1.0,0.0,0.0,1.0189602446483181,0.5237625631647852,0.5799030567957926,20.0,197.0,444.0,400.0,0.9863636363636363,2.0,0.004545454545454545,1.880890052356021,0.6360435504267998,19.0,196.0,20.0,200.0
